Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
150104,2020-08-12 09:46:46,4797297220948468262,fraud_Kilback LLC,grocery_pos,128.62,Erica,Briggs,F,3310 Davidson Spurs Apt. 107,Oolitic,IN,47451,38.8938,-86.5246,1228,Counsellor,1991-03-13,20f2649c79cea2ff31c5adc984c9ecd2,1376300806,38.580368,-87.169739,0
285971,2020-10-06 02:58:55,6573561108825071,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,88.08,Kristina,Lewis,F,5449 Brandi Heights Apt. 111,Tulsa,OK,74130,36.2395,-95.9596,413574,Bookseller,1968-06-18,9cd864ac25accf64a80cc4717c5260ab,1381028335,35.838101,-95.63305,0
547885,2020-12-29 19:17:03,371226440126102,"fraud_Medhurst, Cartwright and Ebert",personal_care,60.51,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,048c8b965dfcbdd9b023f6a5160beb0d,1388344623,39.205918,-88.295627,0
42804,2020-07-06 05:33:40,4961003488432306,fraud_Halvorson Group,misc_pos,3.17,Stacy,Walsh,F,324 Donna Ridge Suite 651,Cressona,PA,17929,40.6284,-76.195,1606,Ecologist,1966-05-10,5639d411804282a4927d9dc20a853011,1373088820,40.133359000000006,-76.139114,0
29694,2020-06-30 22:14:09,2356276337669917,"fraud_Durgan, Gislason and Spencer",home,39.81,Benjamin,Harris,M,0881 Lori Pines,Chester,MD,21619,38.9583,-76.2842,5848,Paediatric nurse,1981-02-15,da5a4013af3d35e7727be2f2eb562e0b,1372630449,38.819071,-75.62184599999999,0
366911,2020-11-10 12:56:33,373043435942726,fraud_Hoppe-Parisian,kids_pets,48.75,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,2e0ea2c976308f6e5f05d383587a0e5b,1384088193,30.130017,-96.778135,0
134062,2020-08-07 07:50:20,38199021865320,fraud_Bernhard Inc,gas_transport,77.0,Jesse,Roberts,M,8415 Vaughn Squares Apt. 788,Acworth,NH,3601,43.196000000000005,-72.3001,477,Naval architect,1988-04-15,e8bd388c3a358389a64cc0919675431b,1375861820,43.258519,-72.63929,0
295673,2020-10-10 23:58:22,180048185037117,fraud_Collier LLC,home,49.27,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,1d755bf3e078ccbc2bedc74f7daa6867,1381449502,41.090624,-74.567081,0
412221,2020-11-30 12:15:02,6011652924285713,fraud_Beier-Hyatt,shopping_pos,20.85,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,f0d148facd39c62995621e1efd281e8f,1385813702,38.773803,-91.97269,0
485640,2020-12-15 23:12:39,630451534402,"fraud_Turner, Ziemann and Lehner",food_dining,51.9,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,8a635121e6766b4d81866b7c2b7123ed,1387149159,46.919340000000005,-87.15745600000001,0
106455,2020-07-28 04:37:37,6547670341037171,fraud_Sporer Inc,gas_transport,43.6,Bryce,Joseph,M,148 Baker Field,Chester Heights,PA,19017,39.8839,-75.4669,348,Management consultant,1945-05-05,69a3923a5bd18589697bf95c54ed4797,1374986257,38.8981,-75.667275,0
238483,2020-09-15 06:48:46,2266735643685262,"fraud_Heller, Gutmann and Zieme",grocery_pos,70.78,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,c805ebfcb74b4bfebf676e7d00e66448,1379227726,34.362636,-87.071294,0
30355,2020-07-01 05:01:16,3558881852140592,fraud_Bruen-Yost,misc_pos,53.78,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,c70a00b3bc52fb00c95fd62275422cc5,1372654876,35.05141,-112.258371,0
384926,2020-11-18 08:54:13,630484879808,"fraud_Gottlieb, Considine and Schultz",shopping_net,97.69,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,c97bb146d7ae689efa895fb20f626549,1384764853,36.169656,-119.793855,0
2544,2020-06-22 04:09:57,4195740185974,fraud_McGlynn-Heathcote,misc_net,5.8,Benjamin,Robinson,M,0701 John Ranch,Portland,OR,97210,45.5303,-122.7033,841711,"Engineer, building services",1963-04-04,71b6beb9bec2312f9a61b9ce9a99ce28,1371874197,45.164699,-122.275714,0
532759,2020-12-27 07:27:59,3583635130604947,fraud_Dicki Ltd,grocery_net,58.16,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,25395c6ec34466ff2c1c3ce433baa52a,1388129279,39.574198,-75.833799,0
408839,2020-11-29 17:57:53,180011453250192,fraud_Schulist Ltd,food_dining,64.75,Craig,Dunn,M,721 Jacqueline Brooks,New Boston,IL,61272,41.2153,-90.9879,1504,Manufacturing engineer,1993-10-05,302345383b19cbe2224dc83ff5048b1b,1385747873,42.02562,-90.904799,0
407549,2020-11-29 06:40:13,376656886990758,fraud_Block-Parisian,misc_net,8.09,Richard,Vance,M,169 Shelia Knoll Suite 753,Zavalla,TX,75980,31.1569,-94.3871,2836,"Designer, jewellery",1985-12-03,7b2dff86d2ff9e598a1e14259556767a,1385707213,31.789208,-94.571234,0
129572,2020-08-04 23:54:01,30199621383748,fraud_Ankunding-Carroll,travel,1.36,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,131f739e44c6d87291f6b1fdc2bb99e9,1375660441,34.308536,-97.133883,0
470886,2020-12-13 14:39:29,4922710831011201,fraud_Hoppe-Parisian,kids_pets,69.95,Heather,Chase,F,6888 Hicks Stream Suite 954,Manor,PA,15665,40.3359,-79.6607,1472,Public affairs consultant,1941-03-07,c91488bd3b7ca92fa53658b85fd96640,1386945569,40.895631,-80.085263,0
288255,2020-10-06 21:05:18,213163860545705,fraud_O'Keefe-Wisoky,food_dining,65.18,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,0000948be671f10fc10b2aee0d67edee,1381093518,32.263113,-83.036671,0
373101,2020-11-13 17:36:53,4364010865167176,fraud_Kuhic LLC,shopping_net,1.59,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,658b418bacf846b0b059c638fc24a88f,1384364213,39.920349,-119.673635,0
